source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BRG2	Q9BRG2	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BRQ5	Q9BRQ5	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BSB4	Q9BSB4	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BSM1-1	Q9BSM1	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BSQ5	Q9BSQ5	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BSQ5-1	Q9BSQ5	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BT25	Q9BT25	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BTC0	Q9BTC0	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BTN0	Q9BTN0	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BTP7	Q9BTP7	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BTU6	Q9BTU6	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BUE6	Q9BUE6	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BUL8	Q9BUL8	false	8				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BV86	Q9BV86	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BVC4-1	Q9BVC4	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BVI0	Q9BVI0	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BVW5	Q9BVW5	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BW27	Q9BW27	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BW61	Q9BW61	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BW66	Q9BW66	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BWP8-PRO_0000315044	Q9BWP8-PRO_0000315044	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BWV1	Q9BWV1	false	4				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BX63	Q9BX63	false	5				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BX66	Q9BX66	false	13				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BXH1	Q9BXH1	false	9				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BXJ7	Q9BXJ7	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BXM7-1	Q9BXM7	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BXV9	Q9BXV9	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BXW4	Q9BXW4	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BXW6	Q9BXW6	false	5				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BY41	Q9BY41	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BY43	Q9BY43	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BY67	Q9BY67	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BY76	Q9BY76	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BYB0-1	Q9BYB0	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BYF1	Q9BYF1	false	7				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BYG3	Q9BYG3	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BYM8	Q9BYM8	false	8				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BYN0	Q9BYN0	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BYV9	Q9BYV9	false	8				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BZI7-2	Q9BZI7	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BZL4	Q9BZL4	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BZM4	Q9BZM4	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BZM5	Q9BZM5	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BZM6	Q9BZM6	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9BZW8	Q9BZW8	false	20				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9C004	Q9C004	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9C005	Q9C005	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9C0A0-1	Q9C0A0	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9C0C2	Q9C0C2	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9C0D5	Q9C0D5	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9GZM8	Q9GZM8	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9GZQ8	Q9GZQ8	false	15				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9GZT9-1	Q9GZT9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9GZV9	Q9GZV9	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9GZX6	Q9GZX6	false	9				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9GZX6-PRO_0000015383	Q9GZX6-PRO_0000015383	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H074	Q9H074	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0E2-1	Q9H0E2	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0F6	Q9H0F6	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0F7-1	Q9H0F7	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0H5	Q9H0H5	false	8				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0R1-1	Q9H0R1	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0R8	Q9H0R8	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0U4	Q9H0U4	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H0W5	Q9H0W5	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H165	Q9H165	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H1J1	Q9H1J1	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H1K0	Q9H1K0	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H211	Q9H211	false	4				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H221-1	Q9H221	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H222-1	Q9H222	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H251	Q9H251	false	7				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H269	Q9H269	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H2K2	Q9H2K2	false	33				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H2S1	Q9H2S1	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H3M7	Q9H3M7	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H3S1	Q9H3S1	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H444	Q9H444	false	9				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H492	Q9H492	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H492-1	Q9H492	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H4B6	Q9H4B6	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H4B7	Q9H4B7	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H4M9	Q9H4M9	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H5P4	Q9H5P4	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H668	Q9H668	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H6Q3	Q9H6Q3	false	10				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H6T3	Q9H6T3	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H6W3-1	Q9H6W3	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H7B4-1	Q9H7B4	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H7E2	Q9H7E2	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H7E2-3	Q9H7E2	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H840	Q9H840	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H8V3	Q9H8V3	false	8				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H9A7	Q9H9A7	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H9E1	Q9H9E1	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H9L4	Q9H9L4	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9H9Q4-1	Q9H9Q4	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HAR2	Q9HAR2	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HAU4	Q9HAU4	false	9				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HAU5	Q9HAU5	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HAZ2	Q9HAZ2	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HB71	Q9HB71	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HBG7	Q9HBG7	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HBL0	Q9HBL0	false	8				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HBW1	Q9HBW1	false	5				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HC52	Q9HC52	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HC62	Q9HC62	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HC77	Q9HC77	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HCE5	Q9HCE5	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HCE7-1	Q9HCE7	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HCJ0	Q9HCJ0	false	5				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HCJ2	Q9HCJ2	false	5				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HCY8	Q9HCY8	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HD26	Q9HD26	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HD36	Q9HD36	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HD42-1	Q9HD42	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9HD67	Q9HD67	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NP31	Q9NP31	false	29				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NP60	Q9NP60	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NP77-1	Q9NP77	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NP84	Q9NP84	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NPB6	Q9NPB6	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NPF0	Q9NPF0	false	6				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NPF7	Q9NPF7	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NPH3	Q9NPH3	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NPI6	Q9NPI6	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NPJ4-1	Q9NPJ4	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQ25	Q9NQ25	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQ76	Q9NQ76	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQB0	Q9NQB0	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQC3	Q9NQC3	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQG5	Q9NQG5	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQR1	Q9NQR1	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQS3	Q9NQS3	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQS3-1	Q9NQS3	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQS7	Q9NQS7	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQT8	Q9NQT8	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQX3	Q9NQX3	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NQX5	Q9NQX5	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NR28	Q9NR28	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NR28-1	Q9NR28	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NR55	Q9NR55	false	26				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NR80-1	Q9NR80	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRA0	Q9NRA0	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRA1-1	Q9NRA1	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRF2	Q9NRF2	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRG4	Q9NRG4	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRI5	Q9NRI5	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRI5-1	Q9NRI5	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRJ3	Q9NRJ3	false	4				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NRM6	Q9NRM6	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NS23-4	Q9NS23	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NS37	Q9NS37	false	7				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NS75	Q9NS75	false	5				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NS91	Q9NS91	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NSA1	Q9NSA1	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NSA3	Q9NSA3	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NSD9	Q9NSD9	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NT62	Q9NT62	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NUD5	Q9NUD5	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	positive_evidence	UniProtKB_AC-ID	Q9NUX5-1	Q9NUX5	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
