pair_id,uniprot_a,uniprot_b,label,evidence_class,complex_group_id,pair_status,exclusion_reason
HUMAN_O15552_P60201,O15552,P60201,1,direct_positive,,eligible,
HUMAN_O15552_P80303,O15552,P80303,1,direct_positive,,eligible,
HUMAN_O15552_Q01453,O15552,Q01453,1,direct_positive,,eligible,
HUMAN_O15552_Q01628,O15552,Q01628,1,direct_positive,,eligible,
HUMAN_O15552_Q02747,O15552,Q02747,1,direct_positive,,eligible,
HUMAN_O15552_Q06432,O15552,Q06432,1,direct_positive,,eligible,
HUMAN_O15552_Q07325,O15552,Q07325,1,direct_positive,,eligible,
HUMAN_O15552_Q0D2K0,O15552,Q0D2K0,1,direct_positive,,eligible,
HUMAN_O15552_Q0VAQ4,O15552,Q0VAQ4,1,direct_positive,,eligible,
HUMAN_O15552_Q12983,O15552,Q12983,1,direct_positive,,eligible,
HUMAN_O15552_Q13021,O15552,Q13021,1,direct_positive,,eligible,
HUMAN_O15552_Q14802,O15552,Q14802,1,direct_positive,,eligible,
HUMAN_O15552_Q15012,O15552,Q15012,1,direct_positive,,eligible,
HUMAN_O15552_Q16617,O15552,Q16617,1,direct_positive,,eligible,
HUMAN_O15552_Q53HI1,O15552,Q53HI1,1,direct_positive,,eligible,
HUMAN_O15552_Q5BJF2,O15552,Q5BJF2,1,direct_positive,,eligible,
HUMAN_O15552_Q5BVD1,O15552,Q5BVD1,1,direct_positive,,eligible,
HUMAN_O15552_Q5J8X5,O15552,Q5J8X5,1,direct_positive,,eligible,
HUMAN_O15552_Q5QGT7,O15552,Q5QGT7,1,direct_positive,,eligible,
HUMAN_O15552_Q5TGU0,O15552,Q5TGU0,1,direct_positive,,eligible,
HUMAN_O15552_Q6N075,O15552,Q6N075,1,direct_positive,,eligible,
HUMAN_O15552_Q6RW13,O15552,Q6RW13,1,direct_positive,,eligible,
HUMAN_O15552_Q7Z5S9,O15552,Q7Z5S9,1,direct_positive,,eligible,
HUMAN_O15552_Q7Z769,O15552,Q7Z769,1,direct_positive,,eligible,
HUMAN_O15552_Q86UP2,O15552,Q86UP2,1,direct_positive,,eligible,
HUMAN_O15552_Q8IVJ1,O15552,Q8IVJ1,1,direct_positive,,eligible,
HUMAN_O15552_Q8IXM6,O15552,Q8IXM6,1,direct_positive,,eligible,
HUMAN_O15552_Q8N2M4,O15552,Q8N2M4,1,direct_positive,,eligible,
HUMAN_O15552_Q8N3T1,O15552,Q8N3T1,1,direct_positive,,eligible,
HUMAN_O15552_Q8NBI2,O15552,Q8NBI2,1,direct_positive,,eligible,
HUMAN_O15552_Q8NC01,O15552,Q8NC01,1,direct_positive,,eligible,
HUMAN_O15552_Q8NH19,O15552,Q8NH19,1,direct_positive,,eligible,
HUMAN_O15552_Q8NHS1,O15552,Q8NHS1,1,direct_positive,,eligible,
HUMAN_O15552_Q8TAF8,O15552,Q8TAF8,1,direct_positive,,eligible,
HUMAN_O15552_Q8WVV5,O15552,Q8WVV5,1,direct_positive,,eligible,
HUMAN_O15552_Q8WVX3,O15552,Q8WVX3,1,direct_positive,,eligible,
HUMAN_O15552_Q8WW34,O15552,Q8WW34,1,direct_positive,,eligible,
HUMAN_O15552_Q92520,O15552,Q92520,1,direct_positive,,eligible,
HUMAN_O15552_Q969S0,O15552,Q969S0,1,direct_positive,,eligible,
HUMAN_O15552_Q969S6,O15552,Q969S6,1,direct_positive,,eligible,
HUMAN_O15552_Q96DZ9,O15552,Q96DZ9,1,direct_positive,,eligible,
HUMAN_O15552_Q96EC8,O15552,Q96EC8,1,direct_positive,,eligible,
HUMAN_O15552_Q96F05,O15552,Q96F05,1,direct_positive,,eligible,
HUMAN_O15552_Q96FZ5,O15552,Q96FZ5,1,direct_positive,,eligible,
HUMAN_O15552_Q96GQ5,O15552,Q96GQ5,1,direct_positive,,eligible,
HUMAN_O15552_Q96IV6,O15552,Q96IV6,1,direct_positive,,eligible,
HUMAN_O15552_Q99675,O15552,Q99675,1,direct_positive,,eligible,
HUMAN_O15552_Q9BRI3,O15552,Q9BRI3,1,direct_positive,,eligible,
HUMAN_O15552_Q9BUN8,O15552,Q9BUN8,1,direct_positive,,eligible,
HUMAN_O15552_Q9BVK8,O15552,Q9BVK8,1,direct_positive,,eligible,
HUMAN_O15552_Q9BWQ6,O15552,Q9BWQ6,1,direct_positive,,eligible,
HUMAN_O15552_Q9BXR6,O15552,Q9BXR6,1,direct_positive,,eligible,
HUMAN_O15552_Q9H0Q3,O15552,Q9H0Q3,1,direct_positive,,eligible,
HUMAN_O15552_Q9H2A7,O15552,Q9H2A7,1,direct_positive,,eligible,
HUMAN_O15552_Q9H2H9,O15552,Q9H2H9,1,direct_positive,,eligible,
HUMAN_O15552_Q9H2L4,O15552,Q9H2L4,1,direct_positive,,eligible,
HUMAN_O15552_Q9H7V2,O15552,Q9H7V2,1,direct_positive,,eligible,
HUMAN_O15552_Q9HD20,O15552,Q9HD20,1,direct_positive,,eligible,
HUMAN_O15552_Q9NQQ7,O15552,Q9NQQ7,1,direct_positive,,eligible,
HUMAN_O15552_Q9NRQ5,O15552,Q9NRQ5,1,direct_positive,,eligible,
HUMAN_O15552_Q9NRZ5,O15552,Q9NRZ5,1,direct_positive,,eligible,
HUMAN_O15552_Q9NS64,O15552,Q9NS64,1,direct_positive,,eligible,
HUMAN_O15552_Q9NTJ5,O15552,Q9NTJ5,1,direct_positive,,eligible,
HUMAN_O15552_Q9NUM3,O15552,Q9NUM3,1,direct_positive,,eligible,
HUMAN_O15552_Q9P0B6,O15552,Q9P0B6,1,direct_positive,,eligible,
HUMAN_O15552_Q9UBY5,O15552,Q9UBY5,1,direct_positive,,eligible,
HUMAN_O15552_Q9UHE5,O15552,Q9UHE5,1,direct_positive,,eligible,
HUMAN_O15552_Q9UKR5,O15552,Q9UKR5,1,direct_positive,,eligible,
HUMAN_O15552_Q9UNK0,O15552,Q9UNK0,1,direct_positive,,eligible,
HUMAN_O15552_Q9Y3D6,O15552,Q9Y3D6,1,direct_positive,,eligible,
HUMAN_O15552_Q9Y5Y5,O15552,Q9Y5Y5,1,direct_positive,,eligible,
HUMAN_O15552_Q9Y6D0,O15552,Q9Y6D0,1,direct_positive,,eligible,
HUMAN_O15552_Q9Y6I9,O15552,Q9Y6I9,1,direct_positive,,eligible,
HUMAN_O15554_P61266,O15554,P61266,1,direct_positive,,eligible,
HUMAN_O15554_Q01453,O15554,Q01453,1,direct_positive,,eligible,
HUMAN_O15554_Q13323,O15554,Q13323,1,direct_positive,,eligible,
HUMAN_O15554_Q14802,O15554,Q14802,1,direct_positive,,eligible,
HUMAN_O15554_Q8TBE1,O15554,Q8TBE1,1,direct_positive,,eligible,
HUMAN_O15554_Q8TDT2,O15554,Q8TDT2,1,direct_positive,,eligible,
HUMAN_O15554_Q9BRI3,O15554,Q9BRI3,1,direct_positive,,eligible,
HUMAN_O43143_O95678,O43143,O95678,1,direct_positive,,eligible,
HUMAN_O43143_O95872,O43143,O95872,1,direct_positive,,eligible,
HUMAN_O43143_P51114,O43143,P51114,1,direct_positive,,eligible,
HUMAN_O43143_Q8N302,O43143,Q8N302,1,direct_positive,,eligible,
HUMAN_O43143_Q8N5A5,O43143,Q8N5A5,1,direct_positive,,eligible,
HUMAN_O43143_Q96I25,O43143,Q96I25,1,direct_positive,,eligible,
HUMAN_O43143_Q9P1Y5,O43143,Q9P1Y5,1,direct_positive,,eligible,
HUMAN_O43148_O60684,O43148,O60684,1,direct_positive,,eligible,
HUMAN_O43148_P06730,O43148,P06730,1,direct_positive,,eligible,
HUMAN_O43148_P52292,O43148,P52292,1,direct_positive,,eligible,
HUMAN_O43148_Q96IK5,O43148,Q96IK5,1,direct_positive,,eligible,
HUMAN_O43148_Q9BTL3,O43148,Q9BTL3,1,direct_positive,,eligible,
HUMAN_O43148_Q9HB20,O43148,Q9HB20,1,direct_positive,,eligible,
HUMAN_O43157_P52198,O43157,P52198,1,direct_positive,,eligible,
HUMAN_O43157_P61587,O43157,P61587,1,direct_positive,,eligible,
HUMAN_O43157_Q92730,O43157,Q92730,1,direct_positive,,eligible,
HUMAN_O43159_P50222,O43159,P50222,1,direct_positive,,eligible,
HUMAN_O43159_Q92997,O43159,Q92997,1,direct_positive,,eligible,
HUMAN_O43159_Q9NRD5,O43159,Q9NRD5,1,direct_positive,,eligible,
HUMAN_O43166_P78352,O43166,P78352,1,direct_positive,,eligible,
HUMAN_O43167_O94972,O43167,O94972,1,direct_positive,,eligible,
HUMAN_O43167_O95751,O43167,O95751,1,direct_positive,,eligible,
HUMAN_O43167_O95789,O43167,O95789,1,direct_positive,,eligible,
HUMAN_O43167_P32320,O43167,P32320,1,direct_positive,,eligible,
HUMAN_O43167_P60371,O43167,P60371,1,direct_positive,,eligible,
HUMAN_O43167_P60410,O43167,P60410,1,direct_positive,,eligible,
HUMAN_O43167_P78424,O43167,P78424,1,direct_positive,,eligible,
HUMAN_O43167_Q08117,O43167,Q08117,1,direct_positive,,eligible,
HUMAN_O43167_Q12933,O43167,Q12933,1,direct_positive,,eligible,
HUMAN_O43167_Q15937,O43167,Q15937,1,direct_positive,,eligible,
HUMAN_O43167_Q3KQV3,O43167,Q3KQV3,1,direct_positive,,eligible,
HUMAN_O43167_Q5VU43,O43167,Q5VU43,1,direct_positive,,eligible,
HUMAN_O43167_Q68G74,O43167,Q68G74,1,direct_positive,,eligible,
HUMAN_O43167_Q7Z3K3,O43167,Q7Z3K3,1,direct_positive,,eligible,
HUMAN_O43167_Q8N456,O43167,Q8N456,1,direct_positive,,eligible,
HUMAN_O43167_Q8NEL9,O43167,Q8NEL9,1,direct_positive,,eligible,
HUMAN_O43167_Q8NHQ1,O43167,Q8NHQ1,1,direct_positive,,eligible,
HUMAN_O43167_Q8TAP6,O43167,Q8TAP6,1,direct_positive,,eligible,
HUMAN_O43167_Q8TBB1,O43167,Q8TBB1,1,direct_positive,,eligible,
HUMAN_O43167_Q8TF50,O43167,Q8TF50,1,direct_positive,,eligible,
HUMAN_O43167_Q8WV44,O43167,Q8WV44,1,direct_positive,,eligible,
HUMAN_O43167_Q92997,O43167,Q92997,1,direct_positive,,eligible,
HUMAN_O43167_Q96BR9,O43167,Q96BR9,1,direct_positive,,eligible,
HUMAN_O43167_Q96C00,O43167,Q96C00,1,direct_positive,,eligible,
HUMAN_O43167_Q96EG3,O43167,Q96EG3,1,direct_positive,,eligible,
HUMAN_O43167_Q96IK5,O43167,Q96IK5,1,direct_positive,,eligible,
HUMAN_O43167_Q96JN2,O43167,Q96JN2,1,direct_positive,,eligible,
HUMAN_O43167_Q96LM5,O43167,Q96LM5,1,direct_positive,,eligible,
HUMAN_O43167_Q99750,O43167,Q99750,1,direct_positive,,eligible,
HUMAN_O43167_Q9BTD3,O43167,Q9BTD3,1,direct_positive,,eligible,
HUMAN_O43167_Q9BYV9,O43167,Q9BYV9,1,direct_positive,,eligible,
HUMAN_O43167_Q9H2G4,O43167,Q9H2G4,1,direct_positive,,eligible,
HUMAN_O43167_Q9H2G9,O43167,Q9H2G9,1,direct_positive,,eligible,
HUMAN_O43167_Q9NQZ8,O43167,Q9NQZ8,1,direct_positive,,eligible,
HUMAN_O43167_Q9NRD5,O43167,Q9NRD5,1,direct_positive,,eligible,
HUMAN_O43167_Q9UGI0,O43167,Q9UGI0,1,direct_positive,,eligible,
HUMAN_O43167_Q9UID6,O43167,Q9UID6,1,direct_positive,,eligible,
HUMAN_O43167_Q9UIH9,O43167,Q9UIH9,1,direct_positive,,eligible,
HUMAN_O43167_Q9UJV3,O43167,Q9UJV3,1,direct_positive,,eligible,
HUMAN_O43167_Q9UKM9,O43167,Q9UKM9,1,direct_positive,,eligible,
HUMAN_O43167_Q9Y3Q8,O43167,Q9Y3Q8,1,direct_positive,,eligible,
HUMAN_O43169_O60238,O43169,O60238,1,direct_positive,,eligible,
HUMAN_O43169_O95279,O43169,O95279,1,direct_positive,,eligible,
HUMAN_O43169_O95377,O43169,O95377,1,direct_positive,,eligible,
HUMAN_O43169_O95471,O43169,O95471,1,direct_positive,,eligible,
HUMAN_O43169_P11912,O43169,P11912,1,direct_positive,,eligible,
HUMAN_O43169_P15941,O43169,P15941,1,direct_positive,,eligible,
HUMAN_O43169_P20138,O43169,P20138,1,direct_positive,,eligible,
HUMAN_O43169_P21579,O43169,P21579,1,direct_positive,,eligible,
HUMAN_O43169_P27105,O43169,P27105,1,direct_positive,,eligible,
HUMAN_O43169_P36021,O43169,P36021,1,direct_positive,,eligible,
HUMAN_O43169_P43628,O43169,P43628,1,direct_positive,,eligible,
HUMAN_O43169_Q13113,O43169,Q13113,1,direct_positive,,eligible,
HUMAN_O43169_Q13323,O43169,Q13323,1,direct_positive,,eligible,
HUMAN_O43169_Q13520,O43169,Q13520,1,direct_positive,,eligible,
HUMAN_O43169_Q15125,O43169,Q15125,1,direct_positive,,eligible,
HUMAN_O43169_Q16623,O43169,Q16623,1,direct_positive,,eligible,
HUMAN_O43169_Q3KNW5,O43169,Q3KNW5,1,direct_positive,,eligible,
HUMAN_O43169_Q53FP2,O43169,Q53FP2,1,direct_positive,,eligible,
HUMAN_O43169_Q5JX71,O43169,Q5JX71,1,direct_positive,,eligible,
HUMAN_O43169_Q5SR56,O43169,Q5SR56,1,direct_positive,,eligible,
HUMAN_O43169_Q5T0T0,O43169,Q5T0T0,1,direct_positive,,eligible,
HUMAN_O43169_Q5TF39,O43169,Q5TF39,1,direct_positive,,eligible,
HUMAN_O43169_Q5VUM1,O43169,Q5VUM1,1,direct_positive,,eligible,
HUMAN_O43169_Q5VZY2,O43169,Q5VZY2,1,direct_positive,,eligible,
HUMAN_O43169_Q6N075,O43169,Q6N075,1,direct_positive,,eligible,
HUMAN_O43169_Q6UXG8,O43169,Q6UXG8,1,direct_positive,,eligible,
HUMAN_O43169_Q7Z7G2,O43169,Q7Z7G2,1,direct_positive,,eligible,
HUMAN_O43169_Q86VR2,O43169,Q86VR2,1,direct_positive,,eligible,
HUMAN_O43169_Q8IV31,O43169,Q8IV31,1,direct_positive,,eligible,
HUMAN_O43169_Q8IVF2,O43169,Q8IVF2,1,direct_positive,,eligible,
HUMAN_O43169_Q8N183,O43169,Q8N183,1,direct_positive,,eligible,
HUMAN_O43169_Q8N661,O43169,Q8N661,1,direct_positive,,eligible,
HUMAN_O43169_Q8TBE3,O43169,Q8TBE3,1,direct_positive,,eligible,
HUMAN_O43169_Q8TDT2,O43169,Q8TDT2,1,direct_positive,,eligible,
HUMAN_O43169_Q96HV5,O43169,Q96HV5,1,direct_positive,,eligible,
HUMAN_O43169_Q96KR6,O43169,Q96KR6,1,direct_positive,,eligible,
HUMAN_O43169_Q96KR7,O43169,Q96KR7,1,direct_positive,,eligible,
HUMAN_O43169_Q96Q45,O43169,Q96Q45,1,direct_positive,,eligible,
HUMAN_O43169_Q99675,O43169,Q99675,1,direct_positive,,eligible,
HUMAN_O43169_Q9GZY8,O43169,Q9GZY8,1,direct_positive,,eligible,
HUMAN_O43169_Q9H6H4,O43169,Q9H6H4,1,direct_positive,,eligible,
HUMAN_O43169_Q9NUM3,O43169,Q9NUM3,1,direct_positive,,eligible,
HUMAN_O43169_Q9P2J2,O43169,Q9P2J2,1,direct_positive,,eligible,
HUMAN_O43172_O43447,O43172,O43447,1,direct_positive,,eligible,
HUMAN_O43172_O75643,O43172,O75643,0,curated_negative,,eligible,
HUMAN_O43172_Q15029,O43172,Q15029,0,curated_negative,,eligible,
HUMAN_O43182_Q6P0Q8,O43182,Q6P0Q8,1,direct_positive,,eligible,
HUMAN_O43182_Q96L92,O43182,Q96L92,1,direct_positive,,eligible,
HUMAN_O43184_O43609,O43184,O43609,1,direct_positive,,eligible,
HUMAN_O43184_O60336,O43184,O60336,1,direct_positive,,eligible,
HUMAN_O43184_O95980,O43184,O95980,1,direct_positive,,eligible,
HUMAN_O43184_P26371,O43184,P26371,1,direct_positive,,eligible,
HUMAN_O43184_P32242,O43184,P32242,1,direct_positive,,eligible,
HUMAN_O43184_P49639,O43184,P49639,1,direct_positive,,eligible,
HUMAN_O43184_P59991,O43184,P59991,1,direct_positive,,eligible,
HUMAN_O43184_P60410,O43184,P60410,1,direct_positive,,eligible,
HUMAN_O43184_P78385,O43184,P78385,1,direct_positive,,eligible,
HUMAN_O43184_Q07627,O43184,Q07627,1,direct_positive,,eligible,
HUMAN_O43184_Q16348,O43184,Q16348,1,direct_positive,,eligible,
HUMAN_O43184_Q3LI66,O43184,Q3LI66,1,direct_positive,,eligible,
HUMAN_O43184_Q5TCM9,O43184,Q5TCM9,1,direct_positive,,eligible,
HUMAN_O43184_Q5TD97,O43184,Q5TD97,1,direct_positive,,eligible,
HUMAN_O43184_Q6L8G9,O43184,Q6L8G9,1,direct_positive,,eligible,
HUMAN_O43184_Q6UY14,O43184,Q6UY14,1,direct_positive,,eligible,
HUMAN_O43184_Q7Z6R9,O43184,Q7Z6R9,1,direct_positive,,eligible,
HUMAN_O43184_Q8IUG1,O43184,Q8IUG1,1,direct_positive,,eligible,
HUMAN_O43184_Q96NT3,O43184,Q96NT3,1,direct_positive,,eligible,
HUMAN_O43184_Q9BQ66,O43184,Q9BQ66,1,direct_positive,,eligible,
HUMAN_O43184_Q9BYQ0,O43184,Q9BYQ0,1,direct_positive,,eligible,
HUMAN_O43184_Q9BYQ4,O43184,Q9BYQ4,1,direct_positive,,eligible,
HUMAN_O43184_Q9BYR7,O43184,Q9BYR7,1,direct_positive,,eligible,
HUMAN_O43184_Q9BYR8,O43184,Q9BYR8,1,direct_positive,,eligible,
HUMAN_O43184_Q9C004,O43184,Q9C004,1,direct_positive,,eligible,
HUMAN_O43184_Q9NQ30,O43184,Q9NQ30,1,direct_positive,,eligible,
HUMAN_O43186_O43247,O43186,O43247,1,direct_positive,,eligible,
HUMAN_O43186_O43711,O43186,O43711,1,direct_positive,,eligible,
HUMAN_O43186_O43741,O43186,O43741,1,direct_positive,,eligible,
HUMAN_O43186_O75531,O43186,O75531,0,curated_negative,,eligible,
HUMAN_O43186_O75593,O43186,O75593,1,direct_positive,,eligible,
HUMAN_O43186_O75603,O43186,O75603,1,direct_positive,,eligible,
HUMAN_O43186_O94888,O43186,O94888,1,direct_positive,,eligible,
HUMAN_O43186_O95007,O43186,O95007,1,direct_positive,,eligible,
HUMAN_O43186_O95376,O43186,O95376,1,direct_positive,,eligible,
HUMAN_O43186_O95416,O43186,O95416,1,direct_positive,,eligible,
HUMAN_O43186_O95947,O43186,O95947,1,direct_positive,,eligible,
HUMAN_O43186_P0C7X2,O43186,P0C7X2,0,screen_negative,,eligible,
HUMAN_O43186_P0CG20,O43186,P0CG20,1,direct_positive,,eligible,
HUMAN_O43186_P0CW24,O43186,P0CW24,1,direct_positive,,eligible,
HUMAN_O43186_P13807,O43186,P13807,1,direct_positive,,eligible,
HUMAN_O43186_P17931,O43186,P17931,1,direct_positive,,eligible,
HUMAN_O43186_P25786,O43186,P25786,1,direct_positive,,eligible,
HUMAN_O43186_P34130,O43186,P34130,1,direct_positive,,eligible,
HUMAN_O43186_P35680,O43186,P35680,1,direct_positive,,eligible,
HUMAN_O43186_P35711,O43186,P35711,1,direct_positive,,eligible,
HUMAN_O43186_P41225,O43186,P41225,1,direct_positive,,eligible,
HUMAN_O43186_P42773,O43186,P42773,1,direct_positive,,eligible,
HUMAN_O43186_P51687,O43186,P51687,1,direct_positive,,eligible,
HUMAN_O43186_P54253,O43186,P54253,1,direct_positive,,eligible,
HUMAN_O43186_P56693,O43186,P56693,1,direct_positive,,eligible,
HUMAN_O43186_P78412,O43186,P78412,1,direct_positive,,eligible,
HUMAN_O43186_Q01974,O43186,Q01974,1,direct_positive,,eligible,
HUMAN_O43186_Q08117,O43186,Q08117,1,direct_positive,,eligible,
HUMAN_O43186_Q13952,O43186,Q13952,1,direct_positive,,eligible,
HUMAN_O43186_Q15915,O43186,Q15915,1,direct_positive,,eligible,
HUMAN_O43186_Q17RB8,O43186,Q17RB8,1,direct_positive,,eligible,
HUMAN_O43186_Q2TAL8,O43186,Q2TAL8,1,direct_positive,,eligible,
HUMAN_O43186_Q63HR2,O43186,Q63HR2,1,direct_positive,,eligible,
HUMAN_O43186_Q63ZY3,O43186,Q63ZY3,1,direct_positive,,eligible,
HUMAN_O43186_Q6NZ36,O43186,Q6NZ36,1,direct_positive,,eligible,
HUMAN_O43186_Q7Z3K3,O43186,Q7Z3K3,1,direct_positive,,eligible,
HUMAN_O43186_Q86VF2,O43186,Q86VF2,1,direct_positive,,eligible,
HUMAN_O43186_Q8IYB5,O43186,Q8IYB5,1,direct_positive,,eligible,
HUMAN_O43186_Q8IYR0,O43186,Q8IYR0,1,direct_positive,,eligible,
HUMAN_O43186_Q8IYS8,O43186,Q8IYS8,1,direct_positive,,eligible,
HUMAN_O43186_Q8N8Y2,O43186,Q8N8Y2,1,direct_positive,,eligible,
HUMAN_O43186_Q8N9N5,O43186,Q8N9N5,1,direct_positive,,eligible,
HUMAN_O43186_Q8NC06,O43186,Q8NC06,0,screen_negative,,eligible,
HUMAN_O43186_Q8TBB1,O43186,Q8TBB1,1,direct_positive,,eligible,
HUMAN_O43186_Q8TC57,O43186,Q8TC57,1,direct_positive,,eligible,
HUMAN_O43186_Q8TF39,O43186,Q8TF39,1,direct_positive,,eligible,
HUMAN_O43186_Q8WU79,O43186,Q8WU79,1,direct_positive,,eligible,
HUMAN_O43186_Q92734,O43186,Q92734,1,direct_positive,,eligible,
HUMAN_O43186_Q92882,O43186,Q92882,1,direct_positive,,eligible,
HUMAN_O43186_Q969S2,O43186,Q969S2,1,direct_positive,,eligible,
HUMAN_O43186_Q96JP2,O43186,Q96JP2,1,direct_positive,,eligible,
HUMAN_O43186_Q96K80,O43186,Q96K80,1,direct_positive,,eligible,
HUMAN_O43186_Q9BQY4,O43186,Q9BQY4,1,direct_positive,,eligible,
HUMAN_O43186_Q9BUN1,O43186,Q9BUN1,1,direct_positive,,eligible,
HUMAN_O43186_Q9BV19,O43186,Q9BV19,1,direct_positive,,eligible,
HUMAN_O43186_Q9BZE0,O43186,Q9BZE0,1,direct_positive,,eligible,
HUMAN_O43186_Q9H503,O43186,Q9H503,1,direct_positive,,eligible,
HUMAN_O43186_Q9NP98,O43186,Q9NP98,1,direct_positive,,eligible,
HUMAN_O43186_Q9NQB0,O43186,Q9NQB0,1,direct_positive,,eligible,
HUMAN_O43186_Q9NRN7,O43186,Q9NRN7,1,direct_positive,,eligible,
HUMAN_O43186_Q9NZD8,O43186,Q9NZD8,1,direct_positive,,eligible,
HUMAN_O43186_Q9UBE0,O43186,Q9UBE0,1,direct_positive,,eligible,
HUMAN_O43186_Q9UDX3,O43186,Q9UDX3,1,direct_positive,,eligible,
HUMAN_O43186_Q9UFG5,O43186,Q9UFG5,1,direct_positive,,eligible,
HUMAN_O43186_Q9UI47,O43186,Q9UI47,1,direct_positive,,eligible,
HUMAN_O43186_Q9UMX1,O43186,Q9UMX1,1,direct_positive,,eligible,
HUMAN_O43189_O60304,O43189,O60304,1,direct_positive,,eligible,
HUMAN_O43189_O60504,O43189,O60504,1,direct_positive,,eligible,
HUMAN_O43189_P0C7X2,O43189,P0C7X2,1,direct_positive,,eligible,
HUMAN_O43189_P50222,O43189,P50222,1,direct_positive,,eligible,
HUMAN_O43189_P52954,O43189,P52954,1,direct_positive,,eligible,
HUMAN_O43189_P53539,O43189,P53539,1,direct_positive,,eligible,
HUMAN_O43189_Q03989,O43189,Q03989,1,direct_positive,,eligible,
HUMAN_O43189_Q05516,O43189,Q05516,1,direct_positive,,eligible,
HUMAN_O43189_Q08117,O43189,Q08117,1,direct_positive,,eligible,
HUMAN_O43189_Q0VD86,O43189,Q0VD86,1,direct_positive,,eligible,
HUMAN_O43189_Q13625,O43189,Q13625,1,direct_positive,,eligible,
HUMAN_O43189_Q14192,O43189,Q14192,1,direct_positive,,eligible,
HUMAN_O43189_Q15742,O43189,Q15742,1,direct_positive,,eligible,
HUMAN_O43189_Q5JST6,O43189,Q5JST6,1,direct_positive,,eligible,
HUMAN_O43189_Q5T686,O43189,Q5T686,1,direct_positive,,eligible,
HUMAN_O43189_Q5VVH5,O43189,Q5VVH5,1,direct_positive,,eligible,
HUMAN_O43189_Q63HR2,O43189,Q63HR2,1,direct_positive,,eligible,
HUMAN_O43189_Q6A162,O43189,Q6A162,1,direct_positive,,eligible,
HUMAN_O43189_Q6PF18,O43189,Q6PF18,1,direct_positive,,eligible,
HUMAN_O43189_Q6PI77,O43189,Q6PI77,1,direct_positive,,eligible,
HUMAN_O43189_Q6ZU52,O43189,Q6ZU52,1,direct_positive,,eligible,
HUMAN_O43189_Q70EL1,O43189,Q70EL1,1,direct_positive,,eligible,
HUMAN_O43189_Q8N9W6,O43189,Q8N9W6,1,direct_positive,,eligible,
HUMAN_O43189_Q8NC74,O43189,Q8NC74,1,direct_positive,,eligible,
HUMAN_O43189_Q8TF50,O43189,Q8TF50,1,direct_positive,,eligible,
HUMAN_O43189_Q8WXW3,O43189,Q8WXW3,1,direct_positive,,eligible,
HUMAN_O43189_Q92782,O43189,Q92782,1,direct_positive,,eligible,
HUMAN_O43189_Q92917,O43189,Q92917,1,direct_positive,,eligible,
HUMAN_O43189_Q93062,O43189,Q93062,1,direct_positive,,eligible,
HUMAN_O43189_Q96B67,O43189,Q96B67,1,direct_positive,,eligible,
HUMAN_O43189_Q96DT7,O43189,Q96DT7,1,direct_positive,,eligible,
HUMAN_O43189_Q96NM4,O43189,Q96NM4,1,direct_positive,,eligible,
HUMAN_O43189_Q99471,O43189,Q99471,1,direct_positive,,eligible,
HUMAN_O43189_Q99750,O43189,Q99750,1,direct_positive,,eligible,
HUMAN_O43189_Q99932,O43189,Q99932,1,direct_positive,,eligible,
HUMAN_O43189_Q9BPX1,O43189,Q9BPX1,1,direct_positive,,eligible,
HUMAN_O43189_Q9BRK4,O43189,Q9BRK4,1,direct_positive,,eligible,
HUMAN_O43189_Q9H0W8,O43189,Q9H0W8,1,direct_positive,,eligible,
HUMAN_O43189_Q9H6J7,O43189,Q9H6J7,1,direct_positive,,eligible,
HUMAN_O43189_Q9HBE1,O43189,Q9HBE1,1,direct_positive,,eligible,
HUMAN_O43189_Q9NQZ8,O43189,Q9NQZ8,1,direct_positive,,eligible,
HUMAN_O43189_Q9NRI5,O43189,Q9NRI5,1,direct_positive,,eligible,
HUMAN_O43189_Q9NVV9,O43189,Q9NVV9,1,direct_positive,,eligible,
HUMAN_O43189_Q9NX65,O43189,Q9NX65,1,direct_positive,,eligible,
HUMAN_O43189_Q9NYB9,O43189,Q9NYB9,1,direct_positive,,eligible,
HUMAN_O43189_Q9NZV7,O43189,Q9NZV7,1,direct_positive,,eligible,
HUMAN_O43189_Q9UBB9,O43189,Q9UBB9,1,direct_positive,,eligible,
HUMAN_O43189_Q9UGI0,O43189,Q9UGI0,1,direct_positive,,eligible,
HUMAN_O43189_Q9Y5V3,O43189,Q9Y5V3,1,direct_positive,,eligible,
HUMAN_O43242_O43298,O43242,O43298,1,direct_positive,,eligible,
HUMAN_O43242_P25963,O43242,P25963,1,direct_positive,,eligible,
HUMAN_O43242_P60900,O43242,P60900,1,direct_positive,,eligible,
HUMAN_O43247_P14373,O43247,P14373,1,direct_positive,,eligible,
HUMAN_O43247_P36406,O43247,P36406,1,direct_positive,,eligible,
HUMAN_O43247_P50221,O43247,P50221,1,direct_positive,,eligible,
HUMAN_O43247_Q15323,O43247,Q15323,1,direct_positive,,eligible,
HUMAN_O43247_Q8TD31,O43247,Q8TD31,1,direct_positive,,eligible,
HUMAN_O43247_Q9H257,O43247,Q9H257,1,direct_positive,,eligible,
HUMAN_O43247_Q9Y6D9,O43247,Q9Y6D9,1,direct_positive,,eligible,
HUMAN_O43248_P25786,O43248,P25786,1,direct_positive,,eligible,
